"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-01","New Brunswick","2016A000213","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063718","5.1.3.6.1.1","150.2","","","","1"
"2024-01","New Brunswick","2016A000213","Population","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063745","5.1.3.7.1.1","157.5","","","","1"
"2024-01","New Brunswick","2016A000213","Labour force","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063602","5.2.2.2.1.1","30.3","","","","1"
"2024-01","New Brunswick","2016A000213","Labour force","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063710","5.2.2.6.1.1","134.7","","","","1"
"2024-01","New Brunswick","2016A000213","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063737","5.2.2.7.1.1","54.4","","","","1"
"2024-01","New Brunswick","2016A000213","Labour force","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063611","5.2.3.2.1.1","27.6","","","","1"
"2024-01","New Brunswick","2016A000213","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063719","5.2.3.6.1.1","128.0","","","","1"
"2024-01","New Brunswick","2016A000213","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063746","5.2.3.7.1.1","45.0","","","","1"
"2024-01","New Brunswick","2016A000213","Employment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063603","5.3.2.2.1.1","26.1","","","","1"
"2024-01","New Brunswick","2016A000213","Employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063711","5.3.2.6.1.1","125.3","","","","1"
"2024-01","New Brunswick","2016A000213","Employment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063738","5.3.2.7.1.1","50.0","","","","1"
"2024-01","New Brunswick","2016A000213","Employment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063612","5.3.3.2.1.1","25.8","","","","1"
"2024-01","New Brunswick","2016A000213","Employment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063720","5.3.3.6.1.1","122.5","","","","1"
"2024-01","New Brunswick","2016A000213","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063747","5.3.3.7.1.1","42.3","","","","1"
"2024-01","New Brunswick","2016A000213","Unemployment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063606","5.6.2.2.1.1","4.2","","","","1"
"2024-01","New Brunswick","2016A000213","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063714","5.6.2.6.1.1","9.3","","","","1"
"2024-01","New Brunswick","2016A000213","Unemployment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063741","5.6.2.7.1.1","4.4","","","","1"
"2024-01","New Brunswick","2016A000213","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063615","5.6.3.2.1.1","1.8","","","","1"
"2024-01","New Brunswick","2016A000213","Unemployment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063723","5.6.3.6.1.1","5.5","","","","1"
"2024-01","New Brunswick","2016A000213","Unemployment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063750","5.6.3.7.1.1","2.7","","","","1"
"2024-01","Quebec","2016A000224","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063790","6.1.2.2.1.1","491.3","","","","1"
"2024-01","Quebec","2016A000224","Population","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063898","6.1.2.6.1.1","1720.3","","","","1"
"2024-01","Quebec","2016A000224","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063925","6.1.2.7.1.1","1460.1","","","","1"
"2024-01","Quebec","2016A000224","Population","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063799","6.1.3.2.1.1","464.5","","","","1"
"2024-01","Quebec","2016A000224","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063907","6.1.3.6.1.1","1655.1","","","","1"
"2024-01","Quebec","2016A000224","Population","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063934","6.1.3.7.1.1","1551.5","","","","1"
"2024-01","Quebec","2016A000224","Labour force","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063791","6.2.2.2.1.1","327.8","","","","1"
"2024-01","Quebec","2016A000224","Labour force","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063899","6.2.2.6.1.1","1565.6","","","","1"
"2024-01","Quebec","2016A000224","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063926","6.2.2.7.1.1","586.9","","","","1"
"2024-01","Quebec","2016A000224","Labour force","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063800","6.2.3.2.1.1","336.5","","","","1"
"2024-01","Quebec","2016A000224","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063908","6.2.3.6.1.1","1458.3","","","","1"
"2024-01","Quebec","2016A000224","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063935","6.2.3.7.1.1","460.5","","","","1"
